CodigoOC;Correlativo;CodigoCategoria;Categoria;CodigoProducto;Producto;EspecificacionComprador;EspecificacionProveedor;Cantidad;Unidad;PrecioNeto;TotalImpuestos;TotalLinea
1057532-28-SE26;1;78111800;Servicios de transporte, almacenaje y correo / Transporte de pasajeros / Transporte de pasajeros por carretera;78111808;Arriendo de vehículos;Servicio de Movilización Comunidad Terapéutica Peulla;HORAS URBANA / Diciembre 2025;80.67;;30000.0;0.0;2420100.0
1057532-28-SE26;2;78111800;Servicios de transporte, almacenaje y correo / Transporte de pasajeros / Transporte de pasajeros por carretera;78111808;Arriendo de vehículos;Servicio de Movilización Comunidad Terapéutica Peulla;HORA RURAL / Diciembre 2025;3.5;;35000.0;0.0;122500.0
1057532-56-SE26;1;44103200;Equipos, accesorios y suministros de oficina / Maquinarias, suministros y accesorios de oficina / Máquinas y accesorios para registro de hora y asistencia en la oficina;44103201;Reloj de control;"“SERVICIO DE REGISTRO DE INFORMACIÓN DE CONTROL DE ASISTENCIA RELOJ CONTROL BIOLETRICO PARA EL SERVICIO DE SALUD OSORNO Y SUS ESTABLECIMIENTOS DEPENDIENTES, POR 36 MESES"". DSSO.";SERVICIO DE REGISTRO DE INFORMACION DE CONTROL DE ASISTENCIA RELOJ CONTROL;5.0;;80729.0;0.0;403645.0
1057532-56-SE26;2;44103200;Equipos, accesorios y suministros de oficina / Maquinarias, suministros y accesorios de oficina / Máquinas y accesorios para registro de hora y asistencia en la oficina;44103201;Reloj de control;"“SERVICIO DE REGISTRO DE INFORMACIÓN DE CONTROL DE ASISTENCIA RELOJ CONTROL BIOLETRICO PARA EL SERVICIO DE SALUD OSORNO Y SUS ESTABLECIMIENTOS DEPENDIENTES, POR 36 MESES"". EDIFICIO RODRIGUEZ,";SERVICIO DE REGISTRO DE INFORMACION DE CONTROL DE ASISTENCIA RELOJ CONTROL;1.0;;80729.0;0.0;80729.0
1057532-19-CM26;1;0;;0;FORMULA INFANTIL NEOCATE TARRO 400 G UNIDAD X REGIÓN;(4242883) FORMULA INFANTIL NEOCATE TARRO 400 G UNIDAD X REGIÓN;(4242883) FORMULA INFANTIL NEOCATE TARRO 400 G UNIDAD X REGIÓN , Región de los Lagos , Osorno, Av. Manuel Rodriguez 759;60.0;;27005.0;0.0;1620300.0
1057532-60-SE26;1;44103200;Equipos, accesorios y suministros de oficina / Maquinarias, suministros y accesorios de oficina / Máquinas y accesorios para registro de hora y asistencia en la oficina;44103201;Reloj de control;"“SERVICIO DE REGISTRO DE INFORMACIÓN DE CONTROL DE ASISTENCIA RELOJ CONTROL BIOLETRICO PARA EL SERVICIO DE SALUD OSORNO Y SUS ESTABLECIMIENTOS DEPENDIENTES, POR 36 MESES"". CT PEULLA AMBULATORIA.";SERVICIO DE REGISTRO DE INFORMACION DE CONTROL DE ASISTENCIA RELOJ CONTROL;1.0;;80729.0;0.0;80729.0
1057532-60-SE26;2;44103200;Equipos, accesorios y suministros de oficina / Maquinarias, suministros y accesorios de oficina / Máquinas y accesorios para registro de hora y asistencia en la oficina;44103201;Reloj de control;"“SERVICIO DE REGISTRO DE INFORMACIÓN DE CONTROL DE ASISTENCIA RELOJ CONTROL BIOLETRICO PARA EL SERVICIO DE SALUD OSORNO Y SUS ESTABLECIMIENTOS DEPENDIENTES, POR 36 MESES"". CT PEULLA RESIDENCIAL.";SERVICIO DE REGISTRO DE INFORMACION DE CONTROL DE ASISTENCIA RELOJ CONTROL;1.0;;80729.0;0.0;80729.0
1057532-61-SE26;1;44103200;Equipos, accesorios y suministros de oficina / Maquinarias, suministros y accesorios de oficina / Máquinas y accesorios para registro de hora y asistencia en la oficina;44103201;Reloj de control;"“SERVICIO DE REGISTRO DE INFORMACIÓN DE CONTROL DE ASISTENCIA RELOJ CONTROL BIOLETRICO PARA EL SERVICIO DE SALUD OSORNO Y SUS ESTABLECIMIENTOS DEPENDIENTES, POR 36 MESES"". COSAM ORIENTE.";SERVICIO DE REGISTRO DE INFORMACION DE CONTROL DE ASISTENCIA RELOJ CONTROL;1.0;;80729.0;0.0;80729.0
1057532-5707-AG25;1;82101500;Servicios editoriales, de diseño, publicidad, gráficos y artistas / Publicidad / Publicidad impresa;82101507;Folletos y catálogos publicitarios, servicios de publicidad y distribución;60 revistas tamaño 23 x 46 cm. Extendido (22x22 centimetros cerrado) 36 paginas totales, tapa en couche 200 gramos impresos a 4/4 color interior en couche 170 gramos, impresas 4/4 color, terminación doble corchete.;;60.0;;5240.0;0.0;0.0
1057532-57-SE26;1;44103200;Equipos, accesorios y suministros de oficina / Maquinarias, suministros y accesorios de oficina / Máquinas y accesorios para registro de hora y asistencia en la oficina;44103201;Reloj de control;"“SERVICIO DE REGISTRO DE INFORMACIÓN DE CONTROL DE ASISTENCIA RELOJ CONTROL BIOLETRICO PARA EL SERVICIO DE SALUD OSORNO Y SUS ESTABLECIMIENTOS DEPENDIENTES, POR 36 MESES"". BASE SAMU.";SERVICIO DE REGISTRO DE INFORMACION DE CONTROL DE ASISTENCIA RELOJ CONTROL;1.0;;80729.0;0.0;80729.0
1057532-62-SE26;1;44103200;Equipos, accesorios y suministros de oficina / Maquinarias, suministros y accesorios de oficina / Máquinas y accesorios para registro de hora y asistencia en la oficina;44103201;Reloj de control;"“SERVICIO DE REGISTRO DE INFORMACIÓN DE CONTROL DE ASISTENCIA RELOJ CONTROL BIOLETRICO PARA EL SERVICIO DE SALUD OSORNO Y SUS ESTABLECIMIENTOS DEPENDIENTES, POR 36 MESES"". COSAM RAHUE INFANTIL.";SERVICIO DE REGISTRO DE INFORMACION DE CONTROL DE ASISTENCIA RELOJ CONTROL;1.0;;80729.0;0.0;80729.0
1057532-62-SE26;2;44103200;Equipos, accesorios y suministros de oficina / Maquinarias, suministros y accesorios de oficina / Máquinas y accesorios para registro de hora y asistencia en la oficina;44103201;Reloj de control;"“SERVICIO DE REGISTRO DE INFORMACIÓN DE CONTROL DE ASISTENCIA RELOJ CONTROL BIOLETRICO PARA EL SERVICIO DE SALUD OSORNO Y SUS ESTABLECIMIENTOS DEPENDIENTES, POR 36 MESES"". COSAM RAHUE.";SERVICIO DE REGISTRO DE INFORMACION DE CONTROL DE ASISTENCIA RELOJ CONTROL;1.0;;80729.0;0.0;80729.0
1057727-62-AG25;1;82111700;Servicios editoriales, de diseño, publicidad, gráficos y artistas / Escritura y traducciones / Escritura creativa;82111705;Redacción de discursos;TALLER DE ELABORACIÓN DE JABONES AROMÁTICOS;Cotización enviada por ARTÍCULOS PARA MANUALIDADES LIBRERÍA Y PAQUETERÍA PATRICIA CECILIA CARVAJAL ALBORNOZ E.I.R.L.;1.0;;420168.0;0.0;0.0
1057532-25-SE26;1;30222500;Artículos para estructuras, obras y construcciones / Construcciones permanentes / Construcciones para alojamiento;30222501;Casas residenciales;ADQUISICION 10 CUPOS RESIDENCIA PROTEGIDA DE ALTA COMPLEJIDAD PARA EL SERVICIO DE SALUD OSORNO EN LA CIUDAD DE OSORNO;ADQUISICION 10 CUPOS RESIDENCIA PROTEGIDA DE ALTA COMPLEJIDAD PARA EL SERVICIO DE SALUD OSORNO EN LA CIUDAD DE OSORNO;310.0;;65546.0;0.0;20319260.0
1057532-58-SE26;1;44103200;Equipos, accesorios y suministros de oficina / Maquinarias, suministros y accesorios de oficina / Máquinas y accesorios para registro de hora y asistencia en la oficina;44103201;Reloj de control;"“SERVICIO DE REGISTRO DE INFORMACIÓN DE CONTROL DE ASISTENCIA RELOJ CONTROL BIOLETRICO PARA EL SERVICIO DE SALUD OSORNO Y SUS ESTABLECIMIENTOS DEPENDIENTES, POR 36 MESES"". PRAIS.";SERVICIO DE REGISTRO DE INFORMACION DE CONTROL DE ASISTENCIA RELOJ CONTROL;1.0;;80729.0;0.0;80729.0
1057532-38-SE26;1;93131600;Organizaciones y consultorías políticas, demográficas, económicas, sociales y de administración pública / Ayuda y asistencia humanitaria / Política, planificación y programas de alimentación y nutrición;93131607;Servicios de distribución de alimentos;Servicios de Alimentación para el Centro de Apoyo Comunitario para personas con demencia CACPD KÜMELEN año 2025;ALMUERZOS / DICIEMBRE2025;760.0;;3800.0;0.0;2888000.0
1057532-38-SE26;2;93131600;Organizaciones y consultorías políticas, demográficas, económicas, sociales y de administración pública / Ayuda y asistencia humanitaria / Política, planificación y programas de alimentación y nutrición;93131607;Servicios de distribución de alimentos;Servicios de Alimentación para el Centro de Apoyo Comunitario para personas con demencia CACPD KÜMELEN año 2025;DESAYUNOS / DICIEMBRE 2025;420.0;;1750.0;0.0;735000.0
1057532-67-SE26;1;85122100;Salud, servicios sanitarios y alimentación / Medicina y servicios de salud / Rehabilitación;85122109;Rehabilitación para gente con discapacidades cróni;ADQUISICIÓN DE PRESTACIONES PARA PROGRAMA DE REHABILITACIÓN TIPO II PARA EL SERVICIO DE SALUD OSORNO  CONTRATO APROBADO POR RES. EXENTA N°3930 DEL 14 DE MARZO DE 2025.   -PERIODO: DICIEMBRE 2025.;ADQUISICIÓN DE PRESTACIONES PARA PROGRAMA DE REHABILITACIÓN TIPO II PARA EL SERVICIO DE SALUD OSORNO  CONTRATO APROBADO POR RES. EXENTA N°3930 DEL 14 DE MARZO DE 2025.   -PERIODO: DICIEMBRE 2025.;920.0;;18705.0;0.0;17208600.0
1057532-43-SE26;1;43211500;Tecnologías de la información, telecomunicaciones y radiodifusión / Equipos informáticos y accesorios / Computadores;43211503;Notebook, laptop o computador portátil excepto Tablet PC;Notebook HP EliteBook 640 G9. Valor unitario Neto por 36 meses // Cuota N°19/36 //Periodo 29-10-2025 al 28-11-2025;SE REQUIERE CONTRATAR SERVICIO DE ARRIENDAMIENTO POR 5 NOTEBOOK DE ACUERDO A ESPECIFICACIONES TÉCNICAS DE BASES DE LICITACIÓN, POR UN PERIDO DE 36 MESES PARA DIRECCIÓN DEL SERVICIO DE SALUD OSORNO;5.0;;50032.8;0.0;250164.0
1057532-66-SE26;1;43232300;Tecnologías de la información, telecomunicaciones y radiodifusión / Software / Software de consultas y gestión de datos;43232306;Software de consultas e interfaz de usuario de bas;SISTEMA REGISTRO CLINICO ELECTRONICO PARA HOSPITALES DE BAJA COMPLEJIDAD Y COMUNITARIOS.;SISTEMA REGISTRO CLINICO ELECTRONICO PARA HOSPITALES DE BAJA COMPLEJIDAD Y COMUNITARIOS.;330.0;;20957.14;0.0;6915856.2
1057532-66-SE26;2;43232300;Tecnologías de la información, telecomunicaciones y radiodifusión / Software / Software de consultas y gestión de datos;43232306;Software de consultas e interfaz de usuario de bas;Sistema Registro Clínico Electrónico para la Atención Primaria de   Salud (APS).;Sistema Registro Clínico Electrónico para la Atención Primaria de   Salud (APS).;1569.0;;17312.42;0.0;27163186.979999997
1057532-40-SE26;1;43211500;Tecnologías de la información, telecomunicaciones y radiodifusión / Equipos informáticos y accesorios / Computadores;43211507;Computadores de escritorio;ARRIENDO DE 133 EQUIPOS COMPUTACIONALES PARA ESTABLECIMIENTOS DEPENDIENTES DE LA DIRECCION DE SERVICIO DE SALUD OSORNO, POR 36 MESES //Cuota 36 DE 36;ARRIENDO DE 159 EQUIPOS COMPUTACIONALES PARA ESTABLECIMIENTOS DEPENDIENTES DE LA DIRECCION DE SERVICIO DE SALUD OSORNO, POR 36 MESES.;159.0;;39402.0;0.0;6264918.0
1057532-64-SE26;1;85122200;Salud, servicios sanitarios y alimentación / Medicina y servicios de salud / Evaluaciones de salud individuales;85122201;Exámenes médicos;INSUMOS PARA EXAMENES DE LABORATORIO TIPO POC, CON ARRIENDO DE EQUIPOS (HOSPITAL RIO NEGRO, HOSPITAL PUERTO OCTAY, HOSPITAL PU MULEN QUILACAHUIN, HOSPITAL FUKA SRUKA LAWENCHE KUNKO MAPU MO);Código 09P31-25 Catridge para determinación de pruebas bioquímicas y hematológicas básicas en sangre total, compatible con analizador POC (CARTRIDGE CHEM8+) Presentación Caja de 25 cartridges;50.0;;16800.0;0.0;840000.0
1057532-64-SE26;2;85122200;Salud, servicios sanitarios y alimentación / Medicina y servicios de salud / Evaluaciones de salud individuales;85122201;Exámenes médicos;INSUMOS PARA EXAMENES DE LABORATORIO TIPO POC, CON ARRIENDO DE EQUIPOS (HOSPITAL RIO NEGRO, HOSPITAL PUERTO OCTAY, HOSPITAL PU MULEN QUILACAHUIN, HOSPITAL FUKA SRUKA LAWENCHE KUNKO MAPU MO);Código 06P17-101 Controles de calidad nivel normal para troponinas en sangre total, compatible con analizador POC (CONTROLES TROPONINAS NIVEL NORMAL) Presentación 1 Ampolla;1.0;;14000.0;0.0;14000.0
1057532-64-SE26;3;85122200;Salud, servicios sanitarios y alimentación / Medicina y servicios de salud / Evaluaciones de salud individuales;85122201;Exámenes médicos;INSUMOS PARA EXAMENES DE LABORATORIO TIPO POC, CON ARRIENDO DE EQUIPOS (HOSPITAL RIO NEGRO, HOSPITAL PUERTO OCTAY, HOSPITAL PU MULEN QUILACAHUIN, HOSPITAL FUKA SRUKA LAWENCHE KUNKO MAPU MO);Código 06P17-111 Controles de calidad nivel alto para troponinas en sangre total, compatible con analizador POC (CONTROLES TROPONINAS NIVEL ALTO) Presentación 1 Ampolla;1.0;;14000.0;0.0;14000.0
1057532-46-SE26;1;42271500;Equipamiento y suministros médicos / Productos de resucitación, anestesia y respiratorios / Productos para el control respiratorio;42271503;Monitores de dióxido de carbono al final de la espiración (ETCO2) o suministros;Línea  de muestra Invasiva Adulto/Pediátrico (capnografía).  Línea de muestreo intubada y Adaptador vías respiratorias. Fiterline adulto/pediátrico. Código de referencia: ZOLAC8300-0521-01. Compatible con equipo Zoll Serie X. Linea 3;Línea muestra Invasiva Adulto/Pediátrico (capnografía) Línea de muestreo intubada y Adaptador vías respiratorias Fiterline adulto/pediátrico. Código de referencia: ZOLAC8300-0521-01 Compatible con equipo Zoll Serie X. Linea 3/Marca CAPNOMED Serie 5212S-10;50.0;;5900.0;0.0;295000.0
1057532-46-SE26;2;42271500;Equipamiento y suministros médicos / Productos de resucitación, anestesia y respiratorios / Productos para el control respiratorio;42271503;Monitores de dióxido de carbono al final de la esp;Línea de muestra Invasiva Neonatal (capnografía). Línea de muestreo intubada y   adaptador vías respiratorias. Fiterline neonatal. Código de referencia: ZOLAC83000522-01.  Compatible con equipo Zoll Serie X.;Línea de muestra Invasiva Neonatal (capnografía). Línea de muestreo intubada y   adaptador vías respiratorias. Fiterline neonatal. Código de referencia: ZOLAC83000522-01.  Compatible con equipo Zoll Serie X./Linea 3/Marca CAPNOMED Serie 5212S-11;40.0;;5990.0;0.0;239600.0
1057532-46-SE26;3;42181800;Equipamiento y suministros médicos / Productos para exámenes y control de pacientes / Oxímetros de pulso;42181802;Cables de oximetros de pulso;Cable Transductor línea PA Invasiva modelo Edward. Compatible con equipo   marca Zoll X Serie.;Cable Transductor línea PA Invasiva modelo Edward. Compatible con equipo   marca Zoll X Serie./Línea 4/Marca UNIMED Serie BC-NK3-ED;1.0;;33000.0;0.0;33000.0
1057532-46-SE26;4;42271500;Equipamiento y suministros médicos / Productos de resucitación, anestesia y respiratorios / Productos para el control respiratorio;42271505;Kits de monitorización respiratoria o sus accesori;Cable Interfase SpO2 Nellcor Oximax. Código de referenciGEAC2021406-002. Compatible con equipo:  GE V100.;Cable Interfase SpO2 Nellcor Oximax. Código de referenciGEAC2021406-002. Compatible con equipo:  GE V100./Línea 5/ Marca  UNIMED Serie U 710-21P;1.0;;38000.0;0.0;38000.0
1057532-46-SE26;5;42271500;Equipamiento y suministros médicos / Productos de resucitación, anestesia y respiratorios / Productos para el control respiratorio;42271505;Kits de monitorización respiratoria o sus accesori;Sensor SpO2 adulto reusable. Tipo clip para dedo. Código de referencia:  NA-DS100-A. Compatible con equipo:  GE V100.;Sensor SpO2 adulto reusable. Tipo clip para dedo. Código de referencia:  NA-DS100-A. Compatible con equipo:  GE V100. /Línea 5/Marca UNIMED Serie U403-01P;1.0;;31000.0;0.0;31000.0
1057532-46-SE26;6;42271500;Equipamiento y suministros médicos / Productos de resucitación, anestesia y respiratorios / Productos para el control respiratorio;42271505;Kits de monitorización respiratoria o sus accesori;Sensor SpO2 pediátrico. Tipo clip para dedo. Código de referencia: NADYS.  Compatible con equipo: GE V100./Línea 5/;Sensor SpO2 pediátrico. Tipo clip para dedo. Código de referencia: NADYS.  Compatible con equipo: GE V100./Línea 5/ Marca UNIMED Serie U103-01P;8.0;;31000.0;0.0;248000.0
1057532-46-SE26;7;42181700;Equipamiento y suministros médicos / Productos para exámenes y control de pacientes / Unidades de electrocardiografía (ECG) y productos relacionados;42181716;Accesorios de electrocardiografía (ECG);Terminal ECG de 3 Leads (1 metro). Código de referencia:  0010-30-42732.  Compatible con equipo: Benevision N1.;Terminal ECG de 3 Leads (1 metro). Código de referencia:  0010-30-42732.  Compatible con equipo: Benevision N1./Línea 6/ Marca  UNIMED Serie MR3-90 P;8.0;;25000.0;0.0;200000.0
1057532-46-SE26;8;42181700;Equipamiento y suministros médicos / Productos para exámenes y control de pacientes / Unidades de electrocardiografía (ECG) y productos relacionados;42181716;Accesorios de electrocardiografía (ECG);Cable Troncal ECG 3/5 Leads Adulto/Pediátrico Código de referencia:  0010-  30-42719. Compatible con equipo: Benevision N1;Cable Troncal ECG 3/5 Leads Adulto/Pediátrico Código de referencia:  0010-  30-42719. Compatible con equipo: Benevision N1./Linea 6Marca UNIMED Serie MR-2512;10.0;;31000.0;0.0;310000.0
1057532-46-SE26;9;42181700;Equipamiento y suministros médicos / Productos para exámenes y control de pacientes / Unidades de electrocardiografía (ECG) y productos relacionados;42181716;Accesorios de electrocardiografía (ECG);Interfaz Saturometría (cable troncal) Código de referencia:  0010-20-42710.  Compatible con equipo: Benevision N1;Interfaz Saturometría (cable troncal) Código de referencia:  0010-20-42710.  Compatible con equipo: Benevision N1/Línea 6/ Marca UNIMED Serie U708-48;8.0;;31000.0;0.0;248000.0
1057532-46-SE26;10;42181700;Equipamiento y suministros médicos / Productos para exámenes y control de pacientes / Unidades de electrocardiografía (ECG) y productos relacionados;42181716;Accesorios de electrocardiografía (ECG);Sensor SpO2 adulto reusable. Tipo clip para dedo Código de referencia:    512F-30-28263. Compatible con equipo: Benevision N1;Sensor SpO2 adulto reusable. Tipo clip para dedo Código de referencia:    512F-30-28263. Compatible con equipo: Benevision N1/Línea 6/ Marca UNIMED Serie U 403-01P;8.0;;28000.0;0.0;224000.0
1057532-46-SE26;11;42181700;Equipamiento y suministros médicos / Productos para exámenes y control de pacientes / Unidades de electrocardiografía (ECG) y productos relacionados;42181716;Accesorios de electrocardiografía (ECG);Sensor SpO2 pediátrico reusable. Tipo clip para dedo Código de referencia:  512H-30-79061. Compatible con equipo: Benevision N1;Sensor SpO2 pediátrico reusable. Tipo clip para dedo Código de referencia:  512H-30-79061. Compatible con equipo: Benevision N1/Línea 6/Marca UNIMED Serie U 103-01P;6.0;;28000.0;0.0;168000.0
1057532-46-SE26;12;42181700;Equipamiento y suministros médicos / Productos para exámenes y control de pacientes / Unidades de electrocardiografía (ECG) y productos relacionados;42181716;Accesorios de electrocardiografía (ECG);Sensor temperatura reusable multisitio Código de referencia:  0011-30-  37393. Compatible con equipo: Benevision N1/Línea 6/;Sensor temperatura reusable multisitio Código de referencia:  0011-30-  37393. Compatible con equipo: Benevision N1/Línea 6/Marca UNIMED SerieTMR-AS;6.0;;26000.0;0.0;156000.0
